id,name,psc,latitude,longitude,location,country
3066,Milotice nad Bečvou,75367,49.536608,17.839864,SRID=4326;POINT (49.536608 17.839864),CZ
3067,Milotice nad Opavou,79201,49.995792,17.542152,SRID=4326;POINT (49.995792 17.542152),CZ
3068,Milovice,69188,48.852588,16.698247,SRID=4326;POINT (48.852588 16.698247),CZ
3069,Milovice,28924,50.226061,14.888739,SRID=4326;POINT (50.226061 14.888739),CZ
3070,Milovice u Hořic,50801,50.329866,15.63112,SRID=4326;POINT (50.329866 15.631120),CZ
3071,Milý,27054,50.232771,13.867148,SRID=4326;POINT (50.232771 13.867148),CZ
3072,Mimoň,47124,50.655768,14.724956,SRID=4326;POINT (50.655768 14.724956),CZ
3073,Minice,39804,49.489944,14.01224,SRID=4326;POINT (49.489944 14.012240),CZ
3074,Mirkovice,38232,48.811076,14.391352,SRID=4326;POINT (48.811076 14.391352),CZ
3075,Miroslav,67172,48.94777,16.312624,SRID=4326;POINT (48.947770 16.312624),CZ
3076,Miroslavské Knínice,67172,48.977901,16.32241,SRID=4326;POINT (48.977901 16.322410),CZ
3077,Mirošov,58805,49.389533,15.463549,SRID=4326;POINT (49.389533 15.463549),CZ
3078,Mirošov,59255,49.465697,16.155648,SRID=4326;POINT (49.465697 16.155648),CZ
3079,Mirošov,33843,49.68793,13.658174,SRID=4326;POINT (49.687930 13.658174),CZ
3080,Mirošovice,25166,49.909949,14.711306,SRID=4326;POINT (49.909949 14.711306),CZ
3081,Mirotice,39801,49.429185,14.037078,SRID=4326;POINT (49.429185 14.037078),CZ
3082,Mírov,78901,49.798197,16.84759,SRID=4326;POINT (49.798197 16.847590),CZ
3083,Mírová,35735,50.237288,12.770109,SRID=4326;POINT (50.237288 12.770109),CZ
3084,Mírová pod Kozákovem,51101,50.591643,15.19435,SRID=4326;POINT (50.591643 15.194350),CZ
3085,Mirovice,39806,49.515657,14.035924,SRID=4326;POINT (49.515657 14.035924),CZ
3086,Miřejovice,41201,50.553345,14.109038,SRID=4326;POINT (50.553345 14.109038),CZ
3087,Miřetice,53955,49.841358,15.884829,SRID=4326;POINT (49.841358 15.884829),CZ
3088,Miřetice,25765,49.659049,14.976635,SRID=4326;POINT (49.659049 14.976635),CZ
3089,Mířkov,34601,49.589255,12.881612,SRID=4326;POINT (49.589255 12.881612),CZ
3090,Miskovice,28501,49.946226,15.204823,SRID=4326;POINT (49.946226 15.204823),CZ
3091,Místo,43158,50.447156,13.26742,SRID=4326;POINT (50.447156 13.267420),CZ
3092,Mistrovice,56164,50.02377,16.571618,SRID=4326;POINT (50.023770 16.571618),CZ
3093,Mistřice,68712,49.086778,17.536075,SRID=4326;POINT (49.086778 17.536075),CZ
3094,Míškovice,76852,49.276669,17.549103,SRID=4326;POINT (49.276669 17.549103),CZ
3095,Míšov,33563,49.622664,13.725854,SRID=4326;POINT (49.622664 13.725854),CZ
3096,Mišovice,39804,49.495358,14.005039,SRID=4326;POINT (49.495358 14.005039),CZ
3097,Mladá Boleslav,29301,50.413525,14.908538,SRID=4326;POINT (50.413525 14.908538),CZ
3098,Mladá Vožice,39143,49.53323,14.808669,SRID=4326;POINT (49.533230 14.808669),CZ
3099,Mladé Bříště,39443,49.491565,15.335272,SRID=4326;POINT (49.491565 15.335272),CZ
3100,Mladé Buky,54223,50.606524,15.833588,SRID=4326;POINT (50.606524 15.833588),CZ
3101,Mladecko,74754,49.898335,17.708278,SRID=4326;POINT (49.898335 17.708278),CZ
3102,Mladeč,78321,49.705924,17.01963,SRID=4326;POINT (49.705924 17.019630),CZ
3103,Mladějov,50745,50.482181,15.232724,SRID=4326;POINT (50.482181 15.232724),CZ
3104,Mladějov na Moravě,56935,49.822707,16.591176,SRID=4326;POINT (49.822707 16.591176),CZ
3105,Mladějovice,78501,49.752475,17.23154,SRID=4326;POINT (49.752475 17.231540),CZ
3106,Mladkov,56167,50.096953,16.627025,SRID=4326;POINT (50.096953 16.627025),CZ
3107,Mladoňovice,67532,49.010221,15.64373,SRID=4326;POINT (49.010221 15.643730),CZ
3108,Mladoňovice,53821,49.887468,15.724015,SRID=4326;POINT (49.887468 15.724015),CZ
3109,Mladošovice,37901,48.940569,14.69925,SRID=4326;POINT (48.940569 14.699250),CZ
3110,Mladotice,33141,49.985347,13.364505,SRID=4326;POINT (49.985347 13.364505),CZ
3111,Mladý Smolivec,33501,49.506411,13.735393,SRID=4326;POINT (49.506411 13.735393),CZ
3112,Mlázovice,50758,50.411963,15.521712,SRID=4326;POINT (50.411963 15.521712),CZ
3113,Mlečice,33808,49.920399,13.696075,SRID=4326;POINT (49.920399 13.696075),CZ
3114,Mlékojedy,41201,50.526999,14.11933,SRID=4326;POINT (50.526999 14.119330),CZ
3115,Mlékosrby,50351,50.191824,15.501571,SRID=4326;POINT (50.191824 15.501571),CZ
3116,Mlýnské Struhadlo,33901,49.432149,13.469571,SRID=4326;POINT (49.432149 13.469571),CZ
3117,Mlýny,39201,49.336335,14.877147,SRID=4326;POINT (49.336335 14.877147),CZ
3118,Mnetěš,41301,50.36565,14.281839,SRID=4326;POINT (50.365650 14.281839),CZ
3119,Mnich,39492,49.298466,14.965835,SRID=4326;POINT (49.298466 14.965835),CZ
3120,Mnichov,38601,49.302187,13.830176,SRID=4326;POINT (49.302187 13.830176),CZ
3121,Mnichov,35301,50.03698,12.787043,SRID=4326;POINT (50.036980 12.787043),CZ
3122,Mnichov,34522,49.49683,12.764531,SRID=4326;POINT (49.496830 12.764531),CZ
3123,Mnichovice,25765,49.668707,15.039688,SRID=4326;POINT (49.668707 15.039688),CZ
3124,Mnichovice,25164,49.936117,14.709175,SRID=4326;POINT (49.936117 14.709175),CZ
3125,Mnichovo Hradiště,29501,50.527029,14.972104,SRID=4326;POINT (50.527029 14.972104),CZ
3126,Mníšek,46331,50.831733,15.056405,SRID=4326;POINT (50.831733 15.056405),CZ
3127,Mníšek pod Brdy,25210,49.866601,14.261865,SRID=4326;POINT (49.866601 14.261865),CZ
3128,Močerady,34561,49.518078,13.073554,SRID=4326;POINT (49.518078 13.073554),CZ
3129,Močovice,28601,49.906414,15.348298,SRID=4326;POINT (49.906414 15.348298),CZ
3130,Modlany,41713,50.650606,13.895449,SRID=4326;POINT (50.650606 13.895449),CZ
3131,Modletice,25101,49.97026,14.591186,SRID=4326;POINT (49.970260 14.591186),CZ
3132,Modlíkov,58222,49.608287,15.770401,SRID=4326;POINT (49.608287 15.770401),CZ
3133,Modrá,68706,49.112121,17.403508,SRID=4326;POINT (49.112121 17.403508),CZ
3134,Modrá Hůrka,37501,49.180142,14.525766,SRID=4326;POINT (49.180142 14.525766),CZ
3135,Modrava,34192,49.024173,13.499417,SRID=4326;POINT (49.024173 13.499417),CZ
3136,Modřice,66442,49.12799,16.614517,SRID=4326;POINT (49.127990 16.614517),CZ
3137,Modřišice,51101,50.574176,15.119437,SRID=4326;POINT (50.574176 15.119437),CZ
3138,Modřovice,26242,49.617462,13.956485,SRID=4326;POINT (49.617462 13.956485),CZ
3139,Mohelnice,78985,49.777082,16.919567,SRID=4326;POINT (49.777082 16.919567),CZ
3140,Mohelnice,33501,49.48089,13.641798,SRID=4326;POINT (49.480890 13.641798),CZ
3141,Mohelnice nad Jizerou,29413,50.559891,14.977625,SRID=4326;POINT (50.559891 14.977625),CZ
3142,Mohelno,67575,49.114222,16.190323,SRID=4326;POINT (49.114222 16.190323),CZ
3143,Mochov,25087,50.141925,14.795066,SRID=4326;POINT (50.141925 14.795066),CZ
3144,Mochtín,33901,49.360477,13.357005,SRID=4326;POINT (49.360477 13.357005),CZ
3145,Mojné,38232,48.834818,14.407373,SRID=4326;POINT (48.834818 14.407373),CZ
3146,Mokošín,53501,50.014912,15.572047,SRID=4326;POINT (50.014912 15.572047),CZ
3147,Mokrá-Horákov,66404,49.22287,16.751677,SRID=4326;POINT (49.222870 16.751677),CZ
3148,Mokré,51771,50.259297,16.066529,SRID=4326;POINT (50.259297 16.066529),CZ
3149,Mokré Lazce,74762,49.904714,18.029644,SRID=4326;POINT (49.904714 18.029644),CZ
3150,Mokrosuky,34201,49.275464,13.454904,SRID=4326;POINT (49.275464 13.454904),CZ
3151,Mokrouše,33201,49.715159,13.524657,SRID=4326;POINT (49.715159 13.524657),CZ
3152,Mokrovousy,50315,50.27513,15.68594,SRID=4326;POINT (50.275130 15.685940),CZ
3153,Mokrovraty,26203,49.795772,14.25023,SRID=4326;POINT (49.795772 14.250230),CZ
3154,Mokrý Lom,37401,48.844884,14.514153,SRID=4326;POINT (48.844884 14.514153),CZ
3155,Moldava,41781,50.720738,13.657342,SRID=4326;POINT (50.720738 13.657342),CZ
3156,Morašice,67171,48.957631,16.209004,SRID=4326;POINT (48.957631 16.209004),CZ
3157,Morašice,53802,49.934791,15.709072,SRID=4326;POINT (49.934791 15.709072),CZ
3158,Morašice,53501,50.001981,15.486111,SRID=4326;POINT (50.001981 15.486111),CZ
3159,Morašice,56951,49.867799,16.233701,SRID=4326;POINT (49.867799 16.233701),CZ
3160,Moravany,66448,49.14566,16.576269,SRID=4326;POINT (49.145660 16.576269),CZ
3161,Moravany,69650,49.040216,17.169127,SRID=4326;POINT (49.040216 17.169127),CZ
3162,Moravany,53372,50.00105,15.940811,SRID=4326;POINT (50.001050 15.940811),CZ
3163,Moravec,59254,49.440204,16.143415,SRID=4326;POINT (49.440204 16.143415),CZ
3164,Moravecké Pavlovice,59262,49.425534,16.256425,SRID=4326;POINT (49.425534 16.256425),CZ
3165,Moraveč,39301,49.409182,15.076977,SRID=4326;POINT (49.409182 15.076977),CZ
3166,Moravice,74784,49.857852,17.720204,SRID=4326;POINT (49.857852 17.720204),CZ
3167,Moravičany,78982,49.757034,16.960527,SRID=4326;POINT (49.757034 16.960527),CZ
3168,Morávka,73904,49.596169,18.524824,SRID=4326;POINT (49.596169 18.524824),CZ
3169,Moravská Nová Ves,69155,48.803142,17.013814,SRID=4326;POINT (48.803142 17.013814),CZ
3170,Moravská Třebová,57101,49.757697,16.663631,SRID=4326;POINT (49.757697 16.663631),CZ
3171,Moravské Bránice,66464,49.083374,16.436388,SRID=4326;POINT (49.083374 16.436388),CZ
3172,Moravské Budějovice,67602,49.05219,15.808746,SRID=4326;POINT (49.052190 15.808746),CZ
3173,Moravské Knínice,66434,49.293382,16.50184,SRID=4326;POINT (49.293382 16.501840),CZ
3174,Moravské Málkovice,68201,49.257021,17.090766,SRID=4326;POINT (49.257021 17.090766),CZ
3175,Moravskoslezský Kočov,79201,49.960503,17.441174,SRID=4326;POINT (49.960503 17.441174),CZ
3176,Moravský Beroun,79305,49.79384,17.442222,SRID=4326;POINT (49.793840 17.442222),CZ
3177,Moravský Krumlov,67201,49.049031,16.311798,SRID=4326;POINT (49.049031 16.311798),CZ
3178,Moravský Písek,69685,48.990264,17.332795,SRID=4326;POINT (48.990264 17.332795),CZ
3179,Moravský Žižkov,69101,48.832952,16.931502,SRID=4326;POINT (48.832952 16.931502),CZ
3180,Morkovice-Slížany,76833,49.249941,17.209733,SRID=4326;POINT (49.249941 17.209733),CZ
3181,Morkůvky,69172,48.966228,16.862319,SRID=4326;POINT (48.966228 16.862319),CZ
3182,Mořice,79828,49.330574,17.196995,SRID=4326;POINT (49.330574 17.196995),CZ
3183,Mořina,26717,49.95294,14.20874,SRID=4326;POINT (49.952940 14.208740),CZ
3184,Mořinka,26718,49.939081,14.237277,SRID=4326;POINT (49.939081 14.237277),CZ
3185,Mořkov,74272,49.536937,18.059792,SRID=4326;POINT (49.536937 18.059792),CZ
3186,Most,43401,50.501655,13.633012,SRID=4326;POINT (50.501655 13.633012),CZ
3187,Mostek,54475,50.486326,15.696323,SRID=4326;POINT (50.486326 15.696323),CZ
3188,Mostek,56501,50.009486,16.265146,SRID=4326;POINT (50.009486 16.265146),CZ
3189,Mostkovice,79802,49.472246,17.052223,SRID=4326;POINT (49.472246 17.052223),CZ
3190,Mosty u Jablunkova,73998,49.527472,18.754281,SRID=4326;POINT (49.527472 18.754281),CZ
3191,Mošnov,74251,49.689142,18.132574,SRID=4326;POINT (49.689142 18.132574),CZ
3192,Mouchnice,68333,49.111822,17.135627,SRID=4326;POINT (49.111822 17.135627),CZ
3193,Mouřínov,68501,49.121563,16.978594,SRID=4326;POINT (49.121563 16.978594),CZ
3194,Moutnice,66455,49.049337,16.73752,SRID=4326;POINT (49.049337 16.737520),CZ
3195,Mrač,25721,49.829754,14.690616,SRID=4326;POINT (49.829754 14.690616),CZ
3196,Mrákotín,58854,49.189556,15.376196,SRID=4326;POINT (49.189556 15.376196),CZ
3197,Mrákotín,53901,49.814666,15.95683,SRID=4326;POINT (49.814666 15.956830),CZ
3198,Mrákov,34501,49.403252,12.951311,SRID=4326;POINT (49.403252 12.951311),CZ
3199,Mratín,25063,50.203151,14.551084,SRID=4326;POINT (50.203151 14.551084),CZ
3200,Mrlínek,76861,49.428534,17.678364,SRID=4326;POINT (49.428534 17.678364),CZ
3201,Mrsklesy,78365,49.602712,17.401657,SRID=4326;POINT (49.602712 17.401657),CZ
3202,Mrtník,33152,49.895538,13.312306,SRID=4326;POINT (49.895538 13.312306),CZ
3203,Mrzky,28201,50.044722,14.810127,SRID=4326;POINT (50.044722 14.810127),CZ
3204,Mříčná,51204,50.600813,15.468897,SRID=4326;POINT (50.600813 15.468897),CZ
3205,Mšec,27064,50.205291,13.898432,SRID=4326;POINT (50.205291 13.898432),CZ
3206,Mšecké Žehrovice,27064,50.179113,13.923232,SRID=4326;POINT (50.179113 13.923232),CZ
3207,Mšené-lázně,41119,50.362321,14.127166,SRID=4326;POINT (50.362321 14.127166),CZ
3208,Mšeno,27735,50.438194,14.632611,SRID=4326;POINT (50.438194 14.632611),CZ
3209,Mukařov,29501,50.56925,14.925793,SRID=4326;POINT (50.569250 14.925793),CZ
3210,Mukařov,25162,49.991254,14.741654,SRID=4326;POINT (49.991254 14.741654),CZ
3211,Mutějovice,27007,50.194353,13.709619,SRID=4326;POINT (50.194353 13.709619),CZ
3212,Mutěnice,38601,49.23981,13.89664,SRID=4326;POINT (49.239810 13.896640),CZ
3213,Mutěnice,69611,48.904228,17.02928,SRID=4326;POINT (48.904228 17.029280),CZ
3214,Mutěnín,34525,49.544857,12.74467,SRID=4326;POINT (49.544857 12.744670),CZ
3215,Mutkov,79351,49.801996,17.284841,SRID=4326;POINT (49.801996 17.284841),CZ
3216,Mydlovary,37349,49.091233,14.35445,SRID=4326;POINT (49.091233 14.354450),CZ
3217,Myslejovice,79805,49.406547,17.027659,SRID=4326;POINT (49.406547 17.027659),CZ
3218,Mysletice,58856,49.142671,15.389524,SRID=4326;POINT (49.142671 15.389524),CZ
3219,Mysletín,39601,49.476693,15.368309,SRID=4326;POINT (49.476693 15.368309),CZ
3220,Mysliboř,58862,49.209518,15.484514,SRID=4326;POINT (49.209518 15.484514),CZ
3221,Myslibořice,67560,49.102992,15.98466,SRID=4326;POINT (49.102992 15.984660),CZ
3222,Myslín,39804,49.532189,14.02744,SRID=4326;POINT (49.532189 14.027440),CZ
3223,Myslinka,33023,49.748125,13.219142,SRID=4326;POINT (49.748125 13.219142),CZ
3224,Myslív,34101,49.414314,13.572532,SRID=4326;POINT (49.414314 13.572532),CZ
3225,Myslkovice,39116,49.299224,14.7457,SRID=4326;POINT (49.299224 14.745700),CZ
3226,Mysločovice,76301,49.256096,17.566252,SRID=4326;POINT (49.256096 17.566252),CZ
3227,Myslovice,33901,49.406902,13.387145,SRID=4326;POINT (49.406902 13.387145),CZ
3228,Myštěves,50315,50.297719,15.557476,SRID=4326;POINT (50.297719 15.557476),CZ
3229,Myštice,38801,49.453257,13.97019,SRID=4326;POINT (49.453257 13.970190),CZ
3230,Mýto,33805,49.789152,13.734722,SRID=4326;POINT (49.789152 13.734722),CZ
3231,Mžany,50315,50.296508,15.675954,SRID=4326;POINT (50.296508 15.675954),CZ
3232,Nabočany,53862,49.94387,15.886976,SRID=4326;POINT (49.943870 15.886976),CZ
3233,Načeradec,25708,49.610286,14.906434,SRID=4326;POINT (49.610286 14.906434),CZ
3234,Načešice,53803,49.941391,15.628949,SRID=4326;POINT (49.941391 15.628949),CZ
3235,Nadějkov,39852,49.502815,14.479339,SRID=4326;POINT (49.502815 14.479339),CZ
3236,Nadějov,58827,49.422331,15.773162,SRID=4326;POINT (49.422331 15.773162),CZ
3237,Nadryby,33011,49.820798,13.524572,SRID=4326;POINT (49.820798 13.524572),CZ
3238,Nahořany,54907,50.351812,16.082511,SRID=4326;POINT (50.351812 16.082511),CZ
3239,Nahošovice,75114,49.437824,17.57822,SRID=4326;POINT (49.437824 17.578220),CZ
3240,Náchod,54701,50.414672,16.165735,SRID=4326;POINT (50.414672 16.165735),CZ
3241,Náklo,78332,49.654721,17.129794,SRID=4326;POINT (49.654721 17.129794),CZ
3242,Nákří,37348,49.118968,14.329443,SRID=4326;POINT (49.118968 14.329443),CZ
3243,Naloučany,67571,49.233146,16.135313,SRID=4326;POINT (49.233146 16.135313),CZ
3244,Nalžovice,26293,49.69869,14.370852,SRID=4326;POINT (49.698690 14.370852),CZ
3245,Nalžovské Hory,34101,49.331486,13.546557,SRID=4326;POINT (49.331486 13.546557),CZ
3246,Náměšť na Hané,78344,49.602226,17.065499,SRID=4326;POINT (49.602226 17.065499),CZ
3247,Náměšť nad Oslavou,67571,49.205556,16.155845,SRID=4326;POINT (49.205556 16.155845),CZ
3248,Napajedla,76361,49.171658,17.512053,SRID=4326;POINT (49.171658 17.512053),CZ
3249,Nárameč,67503,49.264513,15.974825,SRID=4326;POINT (49.264513 15.974825),CZ
3250,Narysov,26101,49.640955,13.970987,SRID=4326;POINT (49.640955 13.970987),CZ
3251,Nasavrky,39131,49.452054,14.640664,SRID=4326;POINT (49.452054 14.640664),CZ
3252,Nasavrky,53825,49.844597,15.804712,SRID=4326;POINT (49.844597 15.804712),CZ
3253,Nasavrky,56501,50.025583,16.259185,SRID=4326;POINT (50.025583 16.259185),CZ
3254,Násedlovice,69636,49.012277,16.960303,SRID=4326;POINT (49.012277 16.960303),CZ
3255,Našiměřice,67176,48.968632,16.372859,SRID=4326;POINT (48.968632 16.372859),CZ
3256,Návojná,76332,49.108405,18.053057,SRID=4326;POINT (49.108405 18.053057),CZ
3257,Návsí,73992,49.5873,18.759182,SRID=4326;POINT (49.587300 18.759182),CZ
3258,Nebahovy,38401,49.005858,14.052436,SRID=4326;POINT (49.005858 14.052436),CZ
3259,Nebanice,35002,50.115352,12.472085,SRID=4326;POINT (50.115352 12.472085),CZ
3260,Nebílovy,33204,49.630199,13.429246,SRID=4326;POINT (49.630199 13.429246),CZ
3261,Nebovidy,66448,49.141432,16.551476,SRID=4326;POINT (49.141432 16.551476),CZ
3262,Nebovidy,28002,49.991627,15.219584,SRID=4326;POINT (49.991627 15.219584),CZ
3263,Nebřehovice,38601,49.238537,13.962118,SRID=4326;POINT (49.238537 13.962118),CZ
3264,Nebužely,27734,50.390406,14.5909,SRID=4326;POINT (50.390406 14.590900),CZ
3265,Nečín,26213,49.698546,14.23414,SRID=4326;POINT (49.698546 14.234140),CZ
3266,Nečtiny,33162,49.974944,13.164739,SRID=4326;POINT (49.974944 13.164739),CZ
3267,Nedabyle,37006,48.928509,14.515037,SRID=4326;POINT (48.928509 14.515037),CZ
3268,Nedachlebice,68712,49.099385,17.589225,SRID=4326;POINT (49.099385 17.589225),CZ
3269,Nedakonice,68738,49.031694,17.38152,SRID=4326;POINT (49.031694 17.381520),CZ
3270,Nedašov,76332,49.107884,18.070468,SRID=4326;POINT (49.107884 18.070468),CZ
3271,Nedašova Lhota,76332,49.121404,18.079714,SRID=4326;POINT (49.121404 18.079714),CZ
3272,Neděliště,50312,50.27676,15.78561,SRID=4326;POINT (50.276760 15.785610),CZ
3273,Nedomice,27714,50.259765,14.616064,SRID=4326;POINT (50.259765 14.616064),CZ
3274,Nedrahovice,26401,49.609069,14.455837,SRID=4326;POINT (49.609069 14.455837),CZ
3275,Nedvědice,59262,49.457116,16.334163,SRID=4326;POINT (49.457116 16.334163),CZ
3276,Nedvězí,56992,49.630695,16.301003,SRID=4326;POINT (49.630695 16.301003),CZ
3277,Nehodiv,34101,49.410858,13.556463,SRID=4326;POINT (49.410858 13.556463),CZ
3278,Nehvizdy,25081,50.130663,14.730041,SRID=4326;POINT (50.130663 14.730041),CZ
3279,Nechanice,50315,50.237468,15.632865,SRID=4326;POINT (50.237468 15.632865),CZ
3280,Nechvalice,26401,49.576649,14.396667,SRID=4326;POINT (49.576649 14.396667),CZ
3281,Nechvalín,69631,49.054642,17.080689,SRID=4326;POINT (49.054642 17.080689),CZ
3282,Nejdek,36221,50.322529,12.729474,SRID=4326;POINT (50.322529 12.729474),CZ
3283,Nejepín,58301,49.744607,15.600679,SRID=4326;POINT (49.744607 15.600679),CZ
3284,Nekmíř,33152,49.858193,13.263246,SRID=4326;POINT (49.858193 13.263246),CZ
3285,Nekoř,56163,50.055817,16.551297,SRID=4326;POINT (50.055817 16.551297),CZ
3286,Nekvasovy,33547,49.434661,13.62585,SRID=4326;POINT (49.434661 13.625850),CZ
3287,Nelahozeves,27751,50.261583,14.298919,SRID=4326;POINT (50.261583 14.298919),CZ
3288,Nelepeč-Žernůvka,66601,49.334089,16.386382,SRID=4326;POINT (49.334089 16.386382),CZ
3289,Nelešovice,75103,49.510794,17.388256,SRID=4326;POINT (49.510794 17.388256),CZ
3290,Nemanice,34401,49.436663,12.720642,SRID=4326;POINT (49.436663 12.720642),CZ
3291,Němčany,68401,49.164452,16.919514,SRID=4326;POINT (49.164452 16.919514),CZ
3292,Němčice,38411,49.031903,14.271361,SRID=4326;POINT (49.031903 14.271361),CZ
3293,Němčice,38719,49.192799,13.800188,SRID=4326;POINT (49.192799 13.800188),CZ
3294,Němčice,67951,49.450065,16.718057,SRID=4326;POINT (49.450065 16.718057),CZ
3295,Němčice,53352,50.093029,15.805868,SRID=4326;POINT (50.093029 15.805868),CZ
3296,Němčice,56118,49.890679,16.343315,SRID=4326;POINT (49.890679 16.343315),CZ
3297,Němčice,34506,49.425183,13.077609,SRID=4326;POINT (49.425183 13.077609),CZ
3298,Němčice,28002,50.084482,15.294147,SRID=4326;POINT (50.084482 15.294147),CZ
3299,Němčice,29442,50.346866,14.926664,SRID=4326;POINT (50.346866 14.926664),CZ
3300,Němčice,76843,49.364766,17.497843,SRID=4326;POINT (49.364766 17.497843),CZ
3301,Němčice nad Hanou,79827,49.341914,17.206072,SRID=4326;POINT (49.341914 17.206072),CZ
3302,Němčičky,66466,49.050477,16.5007,SRID=4326;POINT (49.050477 16.500700),CZ
3303,Němčičky,69107,48.93569,16.824364,SRID=4326;POINT (48.935690 16.824364),CZ
3304,Němčičky,67153,48.942345,16.088509,SRID=4326;POINT (48.942345 16.088509),CZ
3305,Němčovice,33824,49.877038,13.574993,SRID=4326;POINT (49.877038 13.574993),CZ
3306,Němětice,38701,49.194724,13.879078,SRID=4326;POINT (49.194724 13.879078),CZ
3307,Nemile,78901,49.874866,16.847553,SRID=4326;POINT (49.874866 16.847553),CZ
3308,Nemochovice,68333,49.18054,17.135056,SRID=4326;POINT (49.180540 17.135056),CZ
3309,Nemojany,68303,49.246812,16.913617,SRID=4326;POINT (49.246812 16.913617),CZ
3310,Nemojov,54461,50.467018,15.753975,SRID=4326;POINT (50.467018 15.753975),CZ
3311,Nemotice,68333,49.129699,17.124981,SRID=4326;POINT (49.129699 17.124981),CZ
3312,Nemyčeves,50601,50.384534,15.370126,SRID=4326;POINT (50.384534 15.370126),CZ
3313,Nemyslovice,29429,50.358549,14.76393,SRID=4326;POINT (50.358549 14.763930),CZ
3314,Nemyšl,39143,49.513482,14.693011,SRID=4326;POINT (49.513482 14.693011),CZ
3315,Nenačovice,26601,50.019222,14.139071,SRID=4326;POINT (50.019222 14.139071),CZ
3316,Nenkovice,69637,49.003151,17.01104,SRID=4326;POINT (49.003151 17.011040),CZ
